,n,Labels,comment_text
185,,1,hur kan du sitta och anklaga andra för rasism när du själv tror och säger att du vill ha en offentlig hängning som om det vore medeltiden är du djupt störd behöver jag ringa en advokat än din skull
186,20.0,0,jag tvekar på att klicka på länken  vet inte om jag vågar  kommer förmodlingen fastna på näthinnan  kan du beskriva
187,,1,tidigare i svt hade de intervju med en person som uttryckte sig öppet från hans sida om händelsen tidigare och kanske tom ledningen framför ansiktet på journalisterna verkade inte tycka om det hela jag passade på att spela in intervjun ifall det fria öppna svt bestämmer sig för att klippa bort den som rasism eller något annat för man säger aldrig här har ni den stackarn är fan inte genuin än alla jävla figurer jag sett intervjuas än så länge finns också ett facebookinlägg om detta någonstans var mest därför jag passade på at spela in det 😁
188,59.0,1,är det inte en enda djävel ännu i tråden som vet namnen på de omkomna och skadade och har bilder på dessa  när expressen hänger ut svenska dissidenter har de bilder på folk på omslaget  jag vill se samma sak här  det borde till största del vara vanliga svenskar som dödats i terrorn  dog något barn  skadades något barn
189,32.0,0,det säger ingenting  bara att det inte är en militär sprängladdning  mina eller granat  byggdynamit räknas också till ied så det behöver inte vara något han har kokat ihop hemma på spisen
190,11.0,0,tungt beväpnade poliser ute på stan i göteborg på tv nu
192,22.0,0,det ska tydligen vara bekräftat från officiellt håll nu att det är fyra döda totalt  de sade det alldeles nyss på svt
193,33.0,0,verkar vara ett rån eller liknande  maskerade beväppnade män  enligt aftonbladets live rapportering  skottlossning och smällar förekommer  lastbil har kört in i åhlens city i centrala sthlm   kolla på aftonbladet nu live rapportering
194,,1,för att många af dessa idioter till muslimska extremister Sr extremt korkade
195,15.0,0,kontakt innebär ju inte att de pratar i telefon direkt  termen har en vid betydelse
196,19.0,0,nej den hade han inte på huvudet såklart  han blev gripen vid en bensinmack i märsta   butik     ingen klädaffär
197,,1,hur som helst och kostade polisen en fjäder i hatten något kanske dom menar behöver glädje i kafferummen på Norrmalmstorg därifrån till att tro att detta är sponsrat av dan är väl lite väl foliehattbetonat
199,35.0,0,vi kommer behöva vänja oss vid liknande attacker i framtiden  är ju helt omöjligt för polisen att kunna identifiera och förebygga dessa ensamma gärningsmän     dock lite skumt att både finland och danmark är skonade hittills
200,,1,Då skriv källa för i helvete
201,,1,speciellt när ingen misstänkt är född och i ett nötskal vågar inte agera när till och med terrordåd sker så jävla 😂
203,,1,god dag betydde att gripa och att omhänderta är inte roligt sak
204,26.0,0,kanske på bilden där det ser ut som han har åkt  nedför  i rulltrappan  han verkar ha en fläck på magen där     kan det vara blodfläck
205,,1,inget skitsnack enda sättet om vi vill hålla sverige tillbaka jag antar att du representerar en rasfrämling
206,,1,jag kände igen hjulsta dan från början bilden kanske är från hidinge backe bra att den griper asen vill verkligen veta vem som greps i hjulsta
207,,1,så egendomligt att denne gärningsman bara relativt enkelt låter sig dödas utan att göra motstånd om fakta stämmer så tycks en teori vara att offren erkänner brottet handlande Att ha en politisk agenda man vill göra det samma som breivik och sprida propaganda genom media konstigt beteende för nu hade han kunnat vara martyr och valt och vrakat bland världens sjuttiotvå jungfrur vi valts ut för att behaga sådana i den islamiska himlen som terroristerna tror sig bli när muslimer dödas i islams namn
208,,1,även om det är allvarligt så kan dödssiffran ändå stigas till över inom de kommande dagarna och finns en ruskigt stor chans att många iallafall kommer åka till max et är ju inte så lätt att hänga kvar i livet när man blivit nermajad av en stor lastbil som gått över en i km h ni såg ju själv bilderna på halva kroppar delade på mitten så de som inte ligger delade å mitten fick säkert fått nån del nåt ben annan tand avhuggen eller några invändiga skador på sina organ
209,,1,det är jag vadå inte eftersom polisen tar gooood tid på sig så ville jag bara bort och obs la också upp bilder utan länkade hit så de kunde läsa ingen bad dem att gå tillbaka på bilder där de står varning före jag lider med deras familj och har noll tolerans mot det som hände i stockholm men det var bara en tidsfråga innan det hänt igen att sverige inte fattar att bjuda hit alla skäggbarn kommer skapa problem eller ja de blundar för det och på hög säkerhet nu att ingen ska få ha såhär mer
210,,1,föredöme så vad tycker du om nästa steg då att chippa folk och hålla koll på dom via gps vi har teknik som klarar detta fullt realistiskt idag du hart väl rent mjöl i påsen så det är väl inget att satsa mot om det är såna med din inställning som banar vägen för total kontroll
211,23.0,0,ska man va lite petig nu så är uzbeker  kirgizer  turkar  turkmener  azerier med flera ett turkfolk  centralasiatiska länder framförallt  alltså inte mellanösternfolk
212,22.0,0,nej på nyheterna sa de att han gått ur för att lasta av   och blivit lätt påkörd när han försökte stoppa jihadisten
213,,1,inget land harju väl någonsin vikit ner sig och lämnat alla nycklarna för ett terrordåd det viktiga är därför inte fjanta runt med gödsla patetiska pk floskler
214,5.0,0,de kanske lånat in utrustning
215,7.0,1,haha  fyllestreck  mygga av den där idioten
216,14.0,0,imorgon som tidigast  polisen har sagt att all kommunaltrafik är avstängd resten av dygnet
217,32.0,0,källa  den ställde sig inte i vägen för en skenande lastbil utan hamnade upp mot väggen men den han bevisligen inte undan heller då den blev upphunnen och manglad just mot väggen
218,8.0,0,folk gråter  är ledsna  jaså säger ni det
219,25.0,0,en person som själv underhållit och bytt krutladdningar på sprinklersystem påstod det tidigare i tråden  kanske ni sprinklerexperter skulle starta en särskild tråd om detta
220,35.0,0,då lär det vara en av betonglejonsuggorna från andra sidan korsningen drottninggatan mäster samuelsgatan sett från åhléns  för övrigt konstigt att man inte har såna suggor vid infarterna till drottninggatan  t ex  korsningen drottninggatan kungsgatan
221,48.0,0,ja  att vara instängd i en buss tillsammans med en massa okända lär vara det absolut säkraste  just kollektivtrafik kan omöjligen utsättas för attentat  det har aldrig hänt förr   det är också viktigt att han många tunga fordon rullandes i hela staden strax efter en händelse som denna
222,,1,kroknäsa med skägg helt klart islamistisk extremism som fyller sverige efter att utrikesministern bara några veckor sedan hade mage att skönmåla och ge en korrekt bild av verkligheten gör sverige till donald trump är närmast en skymf till generationerna som tar upp detta land see what ok jo sweden jo tjena Jo ser ni fy f n säger jag bara
223,4.0,0,rätt gärningsman  fel gärningsman
225,,1,trovärdighet nolla hjälper i tråden åt att lägga ut desinformation tycker du
227,19.0,0,skulle gissa att   till kommer avlida på sjukhus  kolla bara kvinnan i london attacken som dog på sjukhus igår
228,,1,nej en egyptier känns lika viktig som en tysk indian näsan ser f ö rätt ut för den vinkeln jag tycker inte att det ser sig som en klassisk arabkrok
229,,1,kära lilla vännen vad annars skulle det kunna vara får dåd vansinnnes ska nä en ren och skär terror aktion men nu är jag ju en halv britt finne så jag ser utvecklingen i sverige med min blåa gröna ögon suck ni svenskar är sååå blåögda att få av er kan verken och uppfatta alvar och inte heja sverige
230,48.0,0,enligt uppgift till expressen har sammanlagt sex personer under dagen hämtats till förhör  samtliga är uzbeker och samtliga kan knytas till en lägenhet i vårberg där polisen slog till på lördagseftermiddagen    den terrormisstänkte  åringen ska ha befunnit sig i lägenheten kort tid annan attacken  enligt uppgifter till aftonbladet
231,39.0,0,han sa att polisen och säpo höll honom fortlöpande informerad  men att mycket var sådant han inte kunde svara på pga sekretessen  just detta med den påstådda skotlossningen kunde han dock dementera eftersom det helt enkelt inte är sant
232,41.0,1,så ser stockholm ut idag  det dräller av ockupanter i oklart syfte nere på centrala stan oavsett tid på dygnet  man ser ju också på övriga bilder att det är horder av babbar som står och stirrar och fäktar med mobilkamerorna
233,28.0,0,inte för att vara sån men om du går in på länken högerklickar och väljer visa bild så ser du vad du önskar se om den skalar fel
234,21.0,0,vet   glömde skriva tryckluftbortfall varnar då trycket är under   bar beroende på årsmodelldet var oljespill innan kraschen så sönderkörd låda motor
235,,1,är du en idiot eller han syftade på att något hade skett kvällen därpå ska han ha cred för alla händelser som sker i sverige framöver då rakt åt helvete med era sverigevänner som inte vill annat än förgöra sverige samtidigt klart som de som älskar massinvandring
236,30.0,0,den där som personen som man uppgav greps i en butik och uppträtt konstigt  vem var det    var det bara en random ful pundare eller fanns det koppling till detta
237,16.0,0,agree  göteborg är mer högrisk  men men  göteborg lär få smaka på det framöver de med
238,,1,Men eftersom att dagens Iran är isis relaterat så kan man ju tycka att det är ganska kontraproduktivt att angripa ett land som har en sådan påfallande välvillig inställning till invandring av kreti och pleti som Saudiarabien sverige som tillåter terrorister som varit och krigat och mördat i syrien eller irak att fritt återvända och återgå till de lagar de levde innan här ändå väljer man att slå igenom här också
